LibroId,Titulo,Autor,Editorial,AñoEdicion,Tipo,Remitente,NivelEducativo,CondicionLibro,AñoRecepcion,Cantidad
981,Matemática EGB Santillana 2,Antonio Ramos,E. SANTILLANA,,4,Donación,Primaria,B,1997,2
982,Matemática Moderna 2°,Cipriano Malpartida,E. ESCUELA NUEVA,,4,Donación,Primaria,B,1998,3
983,Matemática Zigma 3°,Enrique Matto Muzante,E. ESCUELA ACTIVA,1993,4,Donación,Primaria,B,1994,3
984,Escuela Abierta Matemática 3°,Elsa de Martino-Graciela,E. KAPELUSZ,1978,4,Donación,Primaria,B,1999,1
985,Matemáticas 4°,Antonio Ramos,E. SANTILLANA,1982,4,Donación,Primaria,B,1997,2
986,Matemática fácil 4°,Alexander Quichiz Romero,E. UNIVERSO,1993,4,Donación,Primaria,B,1994,4
987,Matemática 5°,Angel Marín del Águila,E. ESCUELA NUEVA,1993,4,Donación,Primaria,B,1994,5
988,Ejercicios de Matemática 5°,Irene Blanco,E. ESCUELA NUEVA,,4,Donación,Primaria,B,1997,1
989,Matemática 5°,Virgilio Gutiérrez,E. ESCUELA NUEVA,,4,Donación,Primaria,B,1997,1
990,Juegos Lógicos Matemáticos 5,Susana Noemi Etchegoyen,E. NORMA,1999,4,Donación,Primaria,B,2004,1
991,Matemáticas 5°,Antonio Ramos,E. SANTILLANA,1982,4,Donación,Primaria,B,1997,1
992,Matemática EGB Santillana 5,Antonio Ramos,E. SANTILLANA,1980,4,Donación,Primaria,B,1997,4
993,Matemática EGB Santillana 6,Antonio Ramos,E. SANTILLANA,1982,4,Donación,Primaria,B,1997,4
994,Delta Matemática 6,Departamento de Investigación Santillana,E. SANTILLANA,1972,4,Donación,Primaria,B,1998,1
995,Matemática EGB Santillana 8,Antonio Ramos,E. SANTILLANA,1983,4,Donación,Primaria,B,1997,3
996,Juegos Matemáticos para Niños,Hugo Vera Duarte,E. BRUÑO,2006,4,Donación,Primaria,B,2007,1
997,Matemática 6°,Antonieta de Ferro,E. BRASA,1998,4,Donación,Primaria,B,1999,1
998,Matemática 6°,Virgilio Gutierr M,E. ESCUELA NUEVA,1994,4,Donación,Primaria,B,1997,10
999,Érase una vez El Cuerpo Humano,Ramón Llobet Colome,PLANETA DE AGOSTINO,2006,6,Donación,Primaria,B,2007,1
1000,Cómo Como Alimentación y Nutrición,Rubén Ramos,E. NAVARRETE,1995,3,Donación,Primaria,B,1996,1
1001,Vigor 6°,MINEDU,E. TORRE AZUL,,3,Donación,Primaria,B,2004,1
1002,La diferencia soy yo,UNICEF,,,22,Donación,Primaria,B,2011,8
1003,Cajita de sorpresa,,E. OCEANO,,22,Donación,Primaria,B,2011,3
1004,50 Ocasiones para aprender,UNICEF,,,22,Donación,Primaria,B,2011,8
1005,Educación artística,Juan German Luna Valderrama,E. ESCUELA NUEVA,,22,Donación,Primaria,B,1998,3
1006,Catecismo Escolar,Obispo,REUNIDAS S.A,1968,22,Donación,Primaria,B,1998,1
1007,Ciencias de la Naturaleza,Cultural S.A(f),Q.W.EDITORES S.A.C,2005,22,Donación,Primaria,B,2007,1
1008,Atlas Geográfico del Mundo,,E. NAVARRETE,2006,22,Donación,Primaria,B,2007,1
1009,Diccionario Escolar,Juan Castillo Morales,E. NOCEDAL,2006,22,Donación,Primaria,B,2007,1
1010,Atlas Ilustrado de Anatomía,Alfonso Chirre Osorio,E. CHIRRE S.A,2005,22,Donación,Primaria,B,2007,1
1011,Chiqui Ciencias 1°,Asociación Editorial Bruño (f),E. BRUÑO,1997,3,Donación,Primaria,B,1997,1
1012,Biólogos 2°,Miriam Stella Fernández,VOLUNTAD S.A,1996,3,Donación,Primaria,B,1997,1
1013,Geniecitos 2°,Irma Zúñiga E.,E. BRASA,1997,3,Donación,Primaria,B,1997,1
1014,Los Niños Y la Salud 2°,María Elena Rojas,E. BRASA,1997,3,Donación,Primaria,B,1997,1
1015,Cuerpo y Mente,Cecilia Rodríguez de Cuba(f),E. BRASA,1997,3,Donación,Primaria,B,1997,1
1016,Naturalito 1°,Yanina Acosta Alva,ADYRSA,1993,3,Donación,Primaria,B,1994,2
1017,Naturaleza y Comunidad 1°,Augusto Benavides Estrada-Miguel,E. ESCUELA NUEVA,,3,Donación,Primaria,B,1997,4
1018,Ciencias Históricas Sociales 5°,Julio Villanueva Sotomayor,E. BRUÑO,,2,Donación,Primaria,B,1990,1
1019,Ciencias historico-sociales 6°Fiesta,Luisa Pinto-Consuelo,NOBUKO,1994,2,Donación,Primaria,B,1994,4
1020,Ciencias Histórico Sociales 6°,Grupo Santillana,E. SANTILLANA,,2,Donación,Primaria,B,1997,1
1021,Historia del Perú 5°,Juan Augusto Benavides Estrada,E. ESCUELA NUEVA,,2,Donación,Primaria,B,2008,1
1022,Primer Diccionario,Andrés Bello,ANDRES BELLO,1992,22,Donación,Primaria,B,1997,1
1023,Cosas que Hacer,Graciela Solis,TIME LIFE,2005,3,Donación,Primaria,B,2007,1
1024,El Mar,Cuatro Media,E. FOLIO,2007,3,Donación,Primaria,B,2014,1
1025,El Universo,Cuatro Media,E. FOLIO,2007,3,Donación,Primaria,B,2014,1
1026,Los Animales I,Cuatro Media,E. FOLIO,2007,3,Donación,Primaria,B,2014,1
1027,La Tierra,Cuatro Media,E. Folio,2007,3,Donación,Primaria,B,2014,1
1028,El Capitán Fush,Rosa María Bedoya,E. SANTILLANA,2016,22,Donación,Primaria,B,2019,17
1029,El Príncipe Feliz  y Otros Cuentos,Oscar Wilde,EL COMERCIO,2008,22,Donación,Primaria,B,2019,10
1030,El Papá Mago,Jorge Eslava,E. SANTILLANA,2006,22,Donación,Primaria,B,2019,21
1031,Sapo y Sepo son Amigos,Arnold Lobel,ALFAGUARA,1989,22,Donación,Primaria,B,2019,9
1032,La Granja de Don Hilario,José Luis Mejía,E. SANTILLANA,2004,22,Donación,Primaria,B,2019,13
1033,Ya no Llores Cocodrilo,"Claudia Paz, Andrea Paz",E. SANTILLANA,2016,22,Donación,Primaria,B,2019,9
1034,Querido Hijo estás Despedido,Jordi Sierra i Fabra,E. SANTILLANA,2006,22,Donación,Primaria,B,2019,9
1035,Cholito Tras Huellas del Lucero,Oscar Colchado Lucio,E. SANTILLANA,2005,22,Donación,Primaria,B,2019,14
1036,Cholito en los Andes Mágicos,Oscar Colchado Lucio,E. SANTILLANA,2004,22,Donación,Primaria,B,2019,8
1037,El Dedo Mágico,Quetin Blake,E. SANTILLANA,2017,22,Donación,Primaria,B,2019,5
1038,Lenguas Originarias del Perú,Elba Andrea Bahamonde Medina,QUEAD GRAPHICS,2018,22,Donación,Primaria,B,2019,20
1039,Saber 2,Rafael Capdevilla Teule,E. BRUÑO,1993,22,Donación,Primaria,B,1997,2
1040,Nuevo Amanecer 2,Luis Navarrete Lechuga,E. NAVARRETE,,22,Donación,Primaria,B,1996,1
1041,Saber 3,Rafael Capdevilla Teule,E. BRUÑO,1993,22,Donación,Primaria,B,1997,1
1042,Nuevo Amanecer 3,Rafael Capdevilla Teule,E. NAVARRETE,,22,Donación,Primaria,B,1996,1
1043,Saber 4,Rafael Capdevilla Teule,E. BRUÑO,1993,22,Donación,Primaria,B,1989,2
1044,Nuevo Amanecer 4,Luis A Obregón,E. NAVARRETE,,22,Donación,Primaria,B,1996,1
1045,Sembrador  4,Ledes Zamora Elmo,,1993,22,Donación,Primaria,B,1989,1
1046,Nuevo Amanecer 5 ciencias históricas,Luis Navarrete,E. NAVARRETE,,22,Donación,Primaria,B,1994,3
1047,Saber ex fanal 1º,,IBERIA S.A,,22,Donación,Primaria,B,1994,1
1048,Saber 5 enciclopedia escolar bruño,Rafael Capdevilla Teule,E. BRUÑO,,22,Donación,Primaria,B,1997,1
1049,Nuevo Amanecer enciclopedia escolar,Luis a Obregón,E. NAVARRETE,,22,Donación,Primaria,B,1996,4
1050,Venciendo 6,,E. UNIVERSO,,22,Donación,Primaria,B,1994,1
1051,Saber 6,Rafael Capdevilla Teule,E. BRUÑO,,22,Donación,Primaria,B,1997,2
1052,Nuevo Amanecer 6,Luis A Obregón,E. NAVARRETE,,22,Donación,Primaria,B,1996,1
1053,Pepitas de Oro,Teófilo Maguiña Cueva,E. UNIVERSO,,22,Donación,Primaria,B,1999,1
1054,Literatura Fantástica de Niños,Eduardo de la Cruz Yataco,SAGSA,1988,22,Donación,Primaria,B,2010,1
1055,Enciclopedia de la Familia,Marcel Duhaut,STELLA,1992,22,Donación,Primaria,B,1999,1
1056,Como Estimular la Lectura en los Niños,Rogelio Soto Pasco,PALOMINO S.R.L,2005,22,Donación,Primaria,B,2008,1
1057,Autoestima del Niño,Alejandro Ávalos,PALOMINO S.R.L,2005,22,Donación,Primaria,B,2008,1
1058,Queremos ser Niños y Niñas Felices,Marta Muñoz De Coronado,PEISA,2005,22,Donación,Primaria,B,2005,4
1059,Los Derechos del Niño,,,,22,Donación,Primaria,B,1988,1
1060,Guía de Educación Sexual y Familiar 1º,,E. ESCUELA NUEVA,1996,22,Donación,Primaria,B,2001,2
1061,Diálogos con la pareja y el Hijo,Nicolás J Gibelli,ASOCIADOS S.A,,22,Donación,Primaria,B,1998,1
1062,Comunicación 5º,Carlos Olivera Malpica,E. ESCUELA NUEVA,1999,22,Donación,Primaria,B,2004,1
1063,Felices y seguros,Sisex Ruíz Peña,E. BRASA,1997,22,Donación,Primaria,B,1997,1
1064,Guía Metodológica,,TECNIGRAF S.R.L,1998,22,Donación,Primaria,B,2003,1
1065,Experimentos Básicos,,M.DE EDUCACION,2006,22,Donación,Primaria,B,2007,1
1066,Diagnostico Integral de Micro cuencas,Juan Torres Guevara,G.T.Z,1999,22,Donación,Primaria,B,1999,1
1067,Un Juego para cada Día,Emilio Mendoza(f),,2007,22,Donación,Primaria,B,2007,3
1068,Arranque libro de lectura,Genacio María(f),E. BRUÑO,,22,Donación,Primaria,M,1986,2
1069,Cuesta Arriba,,OFSET,1988,22,Donación,Primaria,M,1980,1
1070,La Cumbre 5º,,E. BRUÑO,,22,Donación,Primaria,M,1994,1
1071,Rolando Libro de Lectura,Everardo Zapata Santillana,COQUITO,,22,Donación,Primaria,B,1994,2
1072,La Lectura y su Compresión,Nori Rojas Morote,SAN MARCOS,1992,22,Donación,Primaria,B,2010,2
1073,Pastillas para el Alma,Rogelio Soto Pasco,PALOMINO S.R.L,2006,22,Donación,Primaria,B,2008,1
1074,Panchito libro de lectura,Alfredo Díaz Córdova,E. ESCUELA NUEVA,,22,Donación,Primaria,B,1997,1
1075,Jorgito libro de lectura,Alfredo Díaz Córdova,E. ESCUELA NUEVA,,22,Donación,Primaria,B,1998,2
1076,Libro de lectura - Juan Carlos,Eduardo Ruelas Saavedra,E. ESCUELA NUEVA,,22,Donación,Primaria,B,1998,3
1077,Comprensión de lectura 3,Ricardo Dolorier Urbano,IPENSA S.R.L,1993,22,Donación,Primaria,B,1994,4
1078,Como organizamos y planificamos B,Ministerio de Educación,,2018,22,Minedu,Primaria,B,2019,3
1079,Como organizamos y planificamos B,Ministerio de Educación,,2018,22,Minedu,Primaria,B,2019,3
1080,Comprensión de Lectura 4,Ricardo Dolorier Urbano,IPENZA S.R.LTDA,1993,22,Donación,Primaria,B,1994,3
1081,Julio César,Eduardo Ruelas Saavedra,E. ESCUELA NUEVA,1985,22,Donación,Primaria,B,1999,3
1082,Escuela Nueva 2º,Juan Augusto Benavides Estrada,E. ESCUELA NUEVA,,22,Donación,Primaria,B,1998,3
1083,Escuela Nueva 3º,Juan Augusto Benavides Estrada,E. ESCUELA NUEVA,,22,Donación,Primaria,B,1998,3
1084,Sembrador 6,Ministerio de Educación,E. LABRUSA,,22,Donación,Primaria,A,1988,1
1085,Cuaderno de trabajo de matemática 1º,Grupo Escuela Nueva,E. ESCUELA NUEVA,,4,Donación,Primaria,B,1997,1
1086,Venciendo,Juan Augusto Benavides Estrada,E. UNIVERSO,,22,Donación,Primaria,B,1989,1
1087,Lenguaje 1º,Encarnación López de Arenosa,E. SANTILLANA,1987,22,Donación,Primaria,B,1997,3
1088,Lenguaje 8,María Fernanda Abad,E. SANTILLANA,1983,22,Donación,Primaria,B,1997,4
1089,Lengua Viva Popi,Lucio 4 Toledo,VICENS S.A,1984,22,Donación,Primaria,B,1998,1
1090,Lengua 2º,Carmelo Chaparro,E. ESCUELA NUEVA,,22,Donación,Primaria,B,1997,1
1091,Lengua 3º,Carmelo Chaparro,E. ESCUELA NUEVA,,22,Donación,Primaria,B,1997,1
1092,Lengua 6º,Carmelo Chaparro,E. ESCUELA NUEVA,,22,Donación,Primaria,B,1997,1
1093,Lenguaje 3º,Antonio Ramos(f),E. SANTILLANA,,22,Donación,Primaria,B,1998,1
1094,Lecturas Breves,Irma Camargo de Ambia,LORESA,1997,22,Donación,Primaria,B,1997,1
1095,Plan Lector,María Olga Luna Carreño,,1997,22,Donación,Primaria,B,1997,2
1096,Avanzo,Juan López Ruíz(f),E. BRUÑO,,22,Donación,Primaria,B,1990,1
1097,Piensa hablando medios de com.,Domingo Huerta H(f),IPENZA S.R.LTDA,,22,Donación,Primaria,B,2004,1
1098,Enciclopedia Santillana 5,Elmo Ledesma Zamora,E. SANTILLANA,1992,22,Donación,Primaria,B,1997,3
1099,Enciclopedia Santillana 4,Elmo Ledesma Zamora,E. SANTILLANA,1992,22,Donación,Primaria,B,1997,3
1100,Enciclopedia Santillana 6,Elmo Ledesma Zamora,E. SANTILLANA,1992,22,Donación,Primaria,B,1997,1
1101,Senda 2 libro básico de lectura,Fernando Alonso,E. SANTILLANA,1992,22,Donación,Primaria,B,1997,5
1102,Senda 1,Fernando Alonso,E. SANTILLANA,,22,Donación,Primaria,B,1998,1
1103,Senda 3 Libro de Lectura básico,Adalberto Aguilar,E. SANTILLANA,1985,22,Donación,Primaria,B,1997,7
1104,Senda 4 Libro de lectura básico,Rosario Fernández,E. SANTILLANA,,22,Donación,Primaria,B,1998,5
1105,Senda 8 Libro de Lectura,María Fernanda Abad,E. SANTILLANA,1977,22,Donación,Primaria,B,1997,7
1106,Senda 5 libro básico de lectura,Rosario Fernández,E. SANTILLANA,1982,22,Donación,Primaria,B,1997,3
1107,Medio ambiente 1º,Miguel Levano Barrera,E. ESCUELA NUEVA,1996,3,Donación,Primaria,B,1997,1
1108,Medio ambiente 2º,Miguel Levano Barrera,E. ESCUELA NUEVA,1996,3,Donación,Primaria,B,1997,1
1109,Tuturejo,M.Correig,ONDA S.A,1999,22,Donación,Primaria,B,1998,1
1110,Cucaña 2,Manuel Artigot Ramos,LUIS VIVES,1980,22,Donación,Primaria,B,1998,1
1111,Machupicchu,Felipe Maestio García(f),E. BRUÑO,,22,Donación,Primaria,M,1990,1
1112,Edebe lecturas(f),Jesús Ballaz Zabalza,PRINTED IN SPAIN,1993,22,Donación,Primaria,B,1998,1
1113,Cuesta Arriba 4,Felipe Maestro García(f),E. BRUÑO,,22,Donación,Primaria,B,1997,1
1114,Lecturas Infantiles,Jorge Ventura Vera,E. ESCUELA NUEVA,,22,Donación,Primaria,B,2002,1
1115,Corta Viento,Elmo Ledesma Zamora,E. SANTILLANA,1993,22,Donación,Primaria,B,1994,2
1116,Timo Nauta,J. Bernardo(f),E. BRUÑO,1973,22,Donación,Primaria,B,1990,1
1117,Avanzo 5,Juan López Ruíz,LIBUN,1993,22,Donación,Primaria,B,1994,2
1118,Misti,Fernando Martel(f),E. BRUÑO,,22,Donación,Primaria,M,1990,1
1119,Ricardo y Raquel,Everardo Zapata Santillana,COQUITO,1994,22,Donación,Primaria,B,1996,1
1120,Lecturas Dinámicas,Rafael Capdevilla Teule,E. BRUÑO,,22,Donación,Primaria,B,1997,1
1121,Trino,Margarita Benavides Estrada,MAR MAR S.A,,22,Donación,Primaria,B,2008,1
1122,Mundo de sigmas,,COREFO,2012,22,Donación,Primaria,B,2008,1
1123,Avanzo 6,Juan López Ruíz,LIBUM,1993,22,Donación,Primaria,B,1994,4
1124,One Two Ten 10,Margarita Menéndez,MANGOLD,1981,22,Donación,Primaria,B,1997,4
1125,One Two Ten 6,Margarita Menéndez,,1981,22,Donación,Primaria,B,1997,4
1126,English Today,Delhi Bombay(f),OXFORD ENGLISH,1986,22,Donación,Primaria,B,1998,1
1127,El Sueño,Francisco Pérez Navarro,PRATS Y REY,1989,22,Donación,Primaria,B,1998,1
1128,Leo Leo,Antonio Cerceda (f),S.M.B,,22,Donación,Primaria,B,1998,1
1129,De Visita al Dentista,Vivero Vargas Solano,LIMUSA S.A,1997,22,Donación,Primaria,B,1997,1
1130,De Ballenas y de Mares,Celso Román,LERNER LTDA,1997,22,Donación,Primaria,B,1997,1
1131,Cuando Como,Isidro Sánchez(f),PARAMON S.A,1993,22,Donación,Primaria,B,1997,1
1132,La Cigarra y la Hormiga,La Fontaine,ARRAMITA S.A,1981,22,Donación,Primaria,B,1998,1
1133,Pintadita la Vicuña,Alfonsina Barrionuevo,E. BRASA,,22,Donación,Primaria,B,2004,1
1134,Juegos Constructivos,Editorial Escuela Nueva,E. ESCUELA NUEVA,1996,20,Donación,Primaria,B,1997,1
1135,Zoolandia,,,,22,Donación,Primaria,M,1998,1
1136,Los Tres Gordinflones,Yuri Olesha,PROGRESO,1974,22,Donación,Primaria,B,1999,1
1137,Había una vez,Maximo Sagrero Sagrero,E. BRUÑO,1997,22,Donación,Primaria,B,1998,1
1138,El tilo,,,,22,Donación,Primaria,B,1998,1
1139,El invento de Goofy,,,,22,Donación,Primaria,B,1998,1
1140,Juega con papel,Rosel Piñol,,1992,22,Donación,Primaria,B,1997,1
1141,La divina biblia de los niños,,E. CHIRRE S.A,2005,22,Donación,Primaria,B,2008,1
1142,De los Apeninos a los Andes,Edmondo de De Amicis,,,22,Donación,Primaria,B,1998,1
1143,Tita y Pepe una aventura saludable,Ministerio de Educación,,,22,Donación,Primaria,B,2013,23
1144,Constitución política versión para niños,Ministerio de Educación,,2015,22,Donación,Primaria,B,2013,89
1145,Marcos,,,,22,Donación,Primaria,M,1998,1
1146,Mi nuevo catecismo,,E. CHIRRE S.A,2008,22,Donación,Primaria,B,1997,2
1147,El Pabellón Negro,Rodolfo Bellani,COPIRIGHT,2013,22,Donación,Primaria,M,2010,1
1148,Joselito y el Semáforo Nuevo,Carmen León Escurra,METROCOLOR,2013,22,Donación,Primaria,B,2014,8
1149,El Zorro Enamorado de la Luna,Cucha Del Águila Hidalgo,GRAFICA S.A,2013,22,Donación,Primaria,B,2014,6
1150,Los Mensajes del Manguare,Carmen León Escurra,METROCOLOR,2013,22,Donación,Primaria,B,2014,6
1151,Intimpa Árbol  del Sol,Cucha Del Águila Hidalgo,GRAFICA S.A,2013,22,Donación,Primaria,B,2014,6
1152,Cuando No Queremos Comer Lentejas,Carmen León Escurra,METROCOLOR,2013,22,Donación,Primaria,B,2014,6
1153,Nunash la Bella Durmiente,Cucha Del Águila Hidalgo,GRAFICA S.A,2013,22,Donación,Primaria,B,2014,6
1154,La Abuela Micaela,Cucha Del Águila Hidalgo,METROCOLOR,2013,22,Donación,Primaria,B,2014,6
1155,Antes Muy Antes,Cucha Del Águila Hidalgo,METROCOLOR,2013,22,Donación,Primaria,B,2014,10
1156,El Muqui,Cucha Del Águila Hidalgo,GRAFICA S.A,2013,22,Donación,Primaria,B,2014,6
1157,Mi Mamita Linda,Cucha Del Águila Hidalgo,METROCOLOR,2013,22,Donación,Primaria,B,2014,8
1158,La fiesta de las tantas wawas,Cucha Del Águila Hidalgo,METROCOLOR,2013,22,Donación,Primaria,B,2014,5
1159,Piel de Plata,Rosario Arias,QUEAD GRAPHICS,2013,22,Donación,Primaria,B,2014,8
1160,Lucas Y EL Puente Peatonal,Carmen León Escurra,METROCOLOR,2013,22,Donación,Primaria,B,2014,8
1161,Un Cuadrado en País de los Redondos,Carmen León Escurra,QUEAD GRAPHICS,2013,22,Donación,Primaria,B,2014,6
1162,Ayaymaman los niños perdidos,Carmen León Escurra,METROCOLOR,2013,22,Donación,Primaria,B,2014,6
1163,La Amistad del Cóndor y el Gallinazo,Carmen León Escurra,METROCOLOR,2013,22,Donación,Primaria,B,2014,6
1164,Isapi la Doncella que no Podía Llorar,Carmen León Escurra,METROCOLOR,2013,22,Donación,Primaria,B,2014,6
1165,La Flor de Lirolay,Carmen León Escurra,METROCOLOR,2013,22,Donación,Primaria,B,2014,6
1166,La Gotita de Lluvia,Carmen León Escurra,METROCOLOR,2013,22,Donación,Primaria,B,2014,8
1167,Cuándo Sawin Perdió su Nombre,Carmen León Escurra,METROCOLOR,2013,22,Donación,Primaria,B,2014,6
1168,El Cigronet,Maria Eulalia Váleri,BARCELONA,1975,22,Donación,Primaria,B,1992,1
1169,Catalina y Agustina se Saben Cuidar,Carmen León Escurra,QUEAD GRAPHICS,2013,22,Donación,Primaria,B,2014,6
1170,El Gran Tesoro de la Naturaleza,Carmen León Escurra,QUEAD GRAPHICS,2013,22,Donación,Primaria,B,2014,6
1171,Heidi,Johanna Spyri,BRUGUERA S.A,1973,22,Donación,Primaria,B,1997,2
1172,Cuentos Infantiles,Janina Hidalgo,E. OCEANO,,22,Donación,Primaria,B,2007,1
1173,Musicuentos,Horacio Alberto Lapidus,VOLUNTAD S.A,1995,22,Donación,Primaria,B,1997,2
1174,Había Una Vez,Máximo Sagrero,E. BRUÑO,,22,Donación,Primaria,B,1997,2
1175,Así Ocurrió,Asociación Editorial Bruño (f),E. BRUÑO,1997,22,Donación,Primaria,B,1997,2
1176,El Picaflor de Machupicchu,Alfonsina Barrionuevo,E. BRASA,1997,22,Donación,Primaria,B,1997,1
1177,Los Dioses de Chavín,Oscar Colchado Lucio,PRISMA,,22,Donación,Primaria,B,2004,1
1178,Olorem,,EDER S.L,,22,Donación,Primaria,B,1998,1
1179,Cuentos Mágicos,J.A de La iglesia(f),RECREATIVOS S.A,1985,22,Donación,Primaria,B,2017,1
1180,Los Tesoros del Sacerdote,,E. BRUÑO,1997,22,Donación,Primaria,B,1997,1
1181,El Cangrejo que Jugaba Con EL Mar,Rudyord Kipling,IPENZA S.R.LTDA,1997,22,Donación,Primaria,B,1997,1
1182,Ilusión 2,Pilar Paz de Lund,E. BRASA,1999,22,Donación,Primaria,B,1997,1
1183,El Gigante Egoísta,Oscar Wilde,QUIPU E.I.R.L,1997,22,Donación,Primaria,B,2004,1
1184,Juego y Aprendo,Benjamín Romero Accinelli,E. BRASA,1997,22,Donación,Primaria,B,1997,1
1185,Moraleja 2,Máximo Sagrero,E. BRUÑO,2007,22,Donación,Primaria,B,1997,1
1186,Fábulas Coquito,Everardo Zapata Santillana,DENE S.A,,22,Donación,Primaria,B,1994,2
1187,Fábulas Esopo,Miguel a Príncipe,TORIBIO ANYARIN,1992,22,Donación,Primaria,B,2008,1
1188,Fábulas,Editorial Brasa(f),E. BRASA,,22,Donación,Primaria,B,1994,1
1189,Fábulas y Leyendas,Jean de La Fontaine,NORMA S.A,1995,22,Donación,Primaria,B,1994,1
1190,U papapa,Savi Schkolnik,ANDRES BELLO,1986,22,Donación,Primaria,B,1997,1
1191,El Mundo de Santiago,Ana Mayer,TARCA,,22,Donación,Primaria,B,2010,1
1192,Alicia,,,1972,22,Donación,Primaria,M,1998,1
1193,Roy Rogers,,LAIDA,1989,22,Donación,Primaria,B,1998,1
1194,Viajemos con el Circo,N. Teresa Barata,CASAL S.A,,22,Donación,Primaria,B,1998,1
1195,Mi Álbum de Leyendas,Máximo Sagrero,E. BRUÑO,1998,22,Donación,Primaria,B,1997,1
1196,Gestión Integral de Micro cuencas,Fernando Palomino(f),ARIUS S.R.L,1993,22,Donación,Primaria,B,1996,1
1197,El Gusto,María Ruíz,NORMA S.A,1996,22,Donación,Primaria,B,1997,1
1198,Macu,Lidia Milagros Gonzáles,E. SANTILLANA,,22,Donación,Primaria,B,1997,1
1199,Mas Poderoso que el Sol,Antonio Rodríguez Almodóvar,ALGAIDA,,22,Donación,Primaria,B,1998,1
1200,Para ti,Pilar Paz de Lund,E. BRASA,1997,22,Donación,Primaria,B,1997,1
1201,Diosito mi padre,ONDEC,,1997,22,Donación,Primaria,B,1997,1
1202,Tairon en apuros,Hans Wilhelm,ANDRES BELLO,1997,22,Donación,Primaria,B,1997,1
1203,Pedro y el Lobo,Fernando Capdevilla(f),E. EVEREST,1998,22,Donación,Primaria,B,1998,1
1204,La mena y anisilla,Hernán Garrido Lecca,E. SANTILLANA,1999,22,Donación,Primaria,B,2019,20
1205,El lugar mas bonito del mundo,Ann Cameron,E. SANTILLANA,2008,22,Donación,Primaria,B,2019,19
1206,El papa mago,Jorge Eslava,E. SANTILLANA,2006,22,Donación,Primaria,B,2019,20
1207,La selva de los números,Ricardo Gómez,ALFAGUARA,2006,22,Donación,Primaria,B,2019,8
1208,No estas solo Maxi,María Fernanda Heredia,E. SANTILLANA,2015,22,Donación,Primaria,B,2019,11
1209,Ay cuanto me quiero,Mauricio Paredes,E. SANTILLANA,2011,22,Donación,Primaria,B,2019,4
1210,Tutunky,Andrea Paz,E. SANTILLANA,2015,22,Donación,Primaria,B,2019,3
1211,Pateando lunas,Roy Berocay,E. SANTILLANA,2015,22,Donación,Primaria,B,2019,1
1212,Joyas Infantiles,Aquiles Hinostroza Ayala,STELLA,1993,22,Donación,Primaria,B,1994,2
1213,Bloques lógicos pintados(ficha),Ministerio de Educación,MINEDU,1997,4,Donación,Primaria,B,1997,1
1214,Religión Jesus nuestro  salvador 6,Máximo Sagredo,E. BRUÑO,1985,22,Donación,Primaria,B,1999,1
1215,"Religión Diosito, mi padre 1",Oficina nacional de educacion catolica,CPC,,22,Donación,Primaria,B,1997,1
1216,Religión mi amigo Jesus 3,Máximo Sagredo,E. BRUÑO,1985,22,Donación,Primaria,B,1997,1
1217,Religión mi hermano Jesus 2,Máximo Sagredo,E. BRUÑO,1985,22,Donación,Primaria,B,1990,2
1218,Religión Jesus nos hace comunidad 4,Máximo Sagredo,E. BRUÑO,1985,22,Donación,Primaria,B,1997,1
1219,Catecismo básico 6,Ricardo Durand,RDF,1982,22,Donación,Primaria,B,1994,1
1220,Catecismo básico 2,Ricardo Durand,RDF,1982,22,Donación,Primaria,B,1994,1
1221,La fiesta de los amigos de Jesús,Emilio L. Mazariegos,CVS,1982,22,Donación,Primaria,B,1999,1
1222,Comer es Compartir,Fichas(f),SALESIANA,,22,Donación,Primaria,B,1999,1
1223,Naturalito 2°,Yanina Acosta Alva,ADYRSA,1993,3,Donación,Primaria,B,1994,2
1224,Naturaleza y Comunidad 2°,Equipo pedagogico de editorial bruño,E. BRUÑO,1989,3,Donación,Primaria,B,1997,1
1225,Naturaleza y Comunidad 4°,Rafael Capdevila,E. BRUÑO,1990,3,Donación,Primaria,B,1997,1
1226,Naturaleza y Comunidad 3°,Equipo pedagogico de editorial bruño,E. BRUÑO,1989,3,Donación,Primaria,B,1997,1
1227,Ciencias Naturales 6°,Miguel T. Levano Barrera,E. ESCUELA NUEVA,,3,Donación,Primaria,B,1997,1
1228,Matemática 1°,Editorial Santillana,E. SANTILLANA,1987,4,Donación,Primaria,B,1997,2
1229,Alfa Matemática 1°,Vilma Aragon-Teresa,E. BRUÑO,1994,4,Donación,Primaria,B,1994,4
1230,Ejercicios de Matemática 2°,Irene Blanco,E. ESCUELA NUEVA,,4,Donación,Primaria,B,1998,3
1231,Cuaderno de trabajo de matemática 2º,Grupo Escuela Nueva,E. ESCUELA NUEVA,,4,Donación,Primaria,B,1997,1
1232,Cuaderno de trabajo de Matemática 2º,Gustavo Rojas Gasco,E. AMBERS,1996,4,Donación,Primaria,B,1996,4
1233,Cuaderno de trabajo de matemática 3º,Grupo Escuela Nueva,E. ESCUELA NUEVA,,4,Donación,Primaria,B,1998,4
1234,Demostrando lo que aprendimos Matemática(ficha) 3°,MINEDU,MINEDU,,4,Donacion,Secundaria,B,,6
